order_id,date,sku,product_name,quantity,unit_price,revenue,channel,city,customer_email
ORD11213,2026-04-23,SKU001,Wireless Earbuds,2,1499,2998,Amazon,Pune,hbarrett@example.net
ORD11214,2026-04-23,SKU004,USB-C Cable,2,299,598,Amazon,Mumbai,brandon39@example.net
ORD11215,2026-04-23,SKU007,Bluetooth Speaker,2,2499,4998,Flipkart,Hyderabad,smithsamantha@example.net
ORD11216,2026-04-23,SKU004,USB-C Cable,1,299,299,Flipkart,Kolkata,fhebert@example.com
ORD11217,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Website,Hyderabad,wardjulia@example.com
ORD11218,2026-04-23,SKU004,USB-C Cable,1,299,299,Amazon,Bangalore,laura09@example.com
ORD11219,2026-04-23,SKU005,Smart Watch,1,4999,4999,Website,Mumbai,navarromary@example.org
ORD11220,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Flipkart,Pune,susandavis@example.net
ORD11221,2026-04-23,SKU008,Screen Protector,1,199,199,Flipkart,Mumbai,amandalopez@example.net
ORD11222,2026-04-23,SKU006,Power Bank,1,1299,1299,Website,Pune,ashleymeza@example.net
ORD11223,2026-04-23,SKU001,Wireless Earbuds,1,1499,1499,Website,Bangalore,xreese@example.net
ORD11224,2026-04-23,SKU005,Smart Watch,1,4999,4999,Flipkart,Chennai,emily61@example.org
ORD11225,2026-04-23,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Delhi,andreawagner@example.net
ORD11226,2026-04-23,SKU008,Screen Protector,1,199,199,Flipkart,Bangalore,amandagreene@example.com
ORD11227,2026-04-23,SKU008,Screen Protector,4,199,796,Flipkart,Chennai,andrea55@example.com
ORD11228,2026-04-23,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Delhi,umckenzie@example.net
ORD11229,2026-04-23,SKU005,Smart Watch,2,4999,9998,Website,Pune,annalewis@example.net
ORD11230,2026-04-23,SKU008,Screen Protector,1,199,199,Amazon,Kolkata,michael77@example.com
ORD11231,2026-04-23,SKU007,Bluetooth Speaker,2,2499,4998,Website,Kolkata,barbertonya@example.net
ORD11232,2026-04-23,SKU004,USB-C Cable,1,299,299,Flipkart,Mumbai,holmesvictoria@example.com
ORD11233,2026-04-23,SKU001,Wireless Earbuds,1,1499,1499,Website,Pune,evansjeffrey@example.com
ORD11234,2026-04-23,SKU004,USB-C Cable,1,299,299,Amazon,Bangalore,ingramsherry@example.com
ORD11235,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Website,Chennai,clintonstevens@example.org
ORD11236,2026-04-23,SKU002,Phone Case,1,399,399,Amazon,Mumbai,josephpreston@example.org
ORD11237,2026-04-23,SKU006,Power Bank,2,1299,2598,Mobile App,Delhi,jonathanevans@example.net
ORD11238,2026-04-23,SKU004,USB-C Cable,1,299,299,Amazon,Delhi,ncarroll@example.net
ORD11239,2026-04-23,SKU003,Laptop Stand,2,1899,3798,Website,Hyderabad,cummingslaura@example.org
ORD11240,2026-04-23,SKU004,USB-C Cable,1,299,299,Website,Pune,spetersen@example.net
ORD11241,2026-04-23,SKU008,Screen Protector,1,199,199,Mobile App,Bangalore,larsonkevin@example.net
ORD11242,2026-04-23,SKU002,Phone Case,1,399,399,Flipkart,Delhi,dmiller@example.com
ORD11243,2026-04-23,SKU006,Power Bank,3,1299,3897,Website,Delhi,nichole66@example.org
ORD11244,2026-04-23,SKU006,Power Bank,1,1299,1299,Website,Mumbai,julieatkinson@example.org
ORD11245,2026-04-23,SKU008,Screen Protector,1,199,199,Amazon,Kolkata,hbrown@example.org
ORD11246,2026-04-23,SKU008,Screen Protector,2,199,398,Website,Chennai,amber25@example.net
ORD11247,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Bangalore,ericnunez@example.com
ORD11248,2026-04-23,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Pune,kmullins@example.net
ORD11249,2026-04-23,SKU005,Smart Watch,1,4999,4999,Flipkart,Mumbai,walkerkeith@example.com
ORD11250,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Amazon,Chennai,davidmiller@example.net
ORD11251,2026-04-23,SKU008,Screen Protector,1,199,199,Mobile App,Delhi,kelleyjose@example.com
ORD11252,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Amazon,Pune,iayala@example.org
ORD11253,2026-04-23,SKU006,Power Bank,1,1299,1299,Flipkart,Chennai,fhansen@example.com
ORD11254,2026-04-23,SKU003,Laptop Stand,2,1899,3798,Amazon,Kolkata,annshea@example.net
ORD11255,2026-04-23,SKU004,USB-C Cable,1,299,299,Website,Chennai,johnadams@example.com
ORD11256,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Flipkart,Kolkata,gail91@example.org
ORD11257,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Amazon,Hyderabad,whenderson@example.org
ORD11258,2026-04-23,SKU006,Power Bank,1,1299,1299,Website,Delhi,melvin04@example.org
ORD11259,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Website,Mumbai,christina79@example.org
ORD11260,2026-04-23,SKU002,Phone Case,1,399,399,Website,Delhi,owilliams@example.org
ORD11261,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Amazon,Delhi,eric11@example.net
ORD11262,2026-04-23,SKU006,Power Bank,1,1299,1299,Website,Delhi,sanchezchristine@example.org
ORD11263,2026-04-23,SKU004,USB-C Cable,1,299,299,Website,Hyderabad,alexander14@example.com
ORD11264,2026-04-23,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Kolkata,njohnson@example.net
ORD11265,2026-04-23,SKU006,Power Bank,2,1299,2598,Website,Kolkata,jamesmills@example.com
ORD11266,2026-04-23,SKU005,Smart Watch,1,4999,4999,Website,Kolkata,jdean@example.net
ORD11267,2026-04-23,SKU005,Smart Watch,1,4999,4999,Mobile App,Pune,bennettrebecca@example.net
ORD11268,2026-04-23,SKU002,Phone Case,1,399,399,Mobile App,Pune,scottbrian@example.org
ORD11269,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Pune,brian01@example.com
ORD11270,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Flipkart,Chennai,elizabeth51@example.org
ORD11271,2026-04-23,SKU002,Phone Case,2,399,798,Amazon,Chennai,michelle63@example.com
ORD11272,2026-04-23,SKU008,Screen Protector,2,199,398,Flipkart,Delhi,mckeetodd@example.net
ORD11273,2026-04-23,SKU003,Laptop Stand,2,1899,3798,Flipkart,Pune,lopezvincent@example.com
ORD11274,2026-04-23,SKU006,Power Bank,1,1299,1299,Flipkart,Bangalore,williamssandra@example.com
ORD11275,2026-04-23,SKU006,Power Bank,1,1299,1299,Amazon,Kolkata,tracy20@example.com
ORD11276,2026-04-23,SKU006,Power Bank,1,1299,1299,Flipkart,Kolkata,michael43@example.net
ORD11277,2026-04-23,SKU006,Power Bank,1,1299,1299,Mobile App,Hyderabad,lisa46@example.org
ORD11278,2026-04-23,SKU005,Smart Watch,1,4999,4999,Flipkart,Hyderabad,jeremiah56@example.net
ORD11279,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Website,Bangalore,christopherreyes@example.net
ORD11280,2026-04-23,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Delhi,robertberry@example.com
ORD11281,2026-04-23,SKU005,Smart Watch,4,4999,19996,Mobile App,Kolkata,renee57@example.net
ORD11282,2026-04-23,SKU006,Power Bank,1,1299,1299,Amazon,Pune,jamietaylor@example.net
ORD11283,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Flipkart,Bangalore,michelleparker@example.net
ORD11284,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Amazon,Pune,russellstout@example.org
ORD11285,2026-04-23,SKU004,USB-C Cable,1,299,299,Amazon,Delhi,lonniegrant@example.net
ORD11286,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Chennai,whitemary@example.org
ORD11287,2026-04-23,SKU002,Phone Case,2,399,798,Flipkart,Mumbai,cannonnicole@example.com
ORD11288,2026-04-23,SKU008,Screen Protector,2,199,398,Website,Pune,vturner@example.net
ORD11289,2026-04-23,SKU005,Smart Watch,1,4999,4999,Flipkart,Delhi,edwin31@example.org
ORD11290,2026-04-23,SKU001,Wireless Earbuds,3,1499,4497,Amazon,Bangalore,anthonyodom@example.net
ORD11291,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Website,Kolkata,catherine93@example.net
ORD11292,2026-04-23,SKU004,USB-C Cable,2,299,598,Website,Chennai,jerryjohnson@example.org
ORD11293,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Website,Bangalore,manderson@example.com
ORD11294,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Mobile App,Mumbai,jack67@example.com
ORD11295,2026-04-23,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Hyderabad,frankperez@example.com
ORD11296,2026-04-23,SKU002,Phone Case,1,399,399,Amazon,Kolkata,schaeferstephanie@example.org
ORD11297,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Amazon,Delhi,katherinejones@example.com
ORD11298,2026-04-23,SKU008,Screen Protector,1,199,199,Website,Pune,dwatts@example.org
ORD11299,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Flipkart,Pune,csullivan@example.net
ORD11300,2026-04-23,SKU007,Bluetooth Speaker,2,2499,4998,Mobile App,Kolkata,zcortez@example.net
ORD11301,2026-04-23,SKU003,Laptop Stand,1,1899,1899,Mobile App,Hyderabad,meyershannon@example.org
ORD11302,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Pune,aprilfoster@example.net
ORD11303,2026-04-23,SKU004,USB-C Cable,1,299,299,Amazon,Kolkata,grantzachary@example.net
ORD11304,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Website,Delhi,leescott@example.com
ORD11305,2026-04-23,SKU007,Bluetooth Speaker,1,2499,2499,Amazon,Mumbai,steven64@example.net
ORD11306,2026-04-23,SKU006,Power Bank,1,1299,1299,Website,Kolkata,vaughnrebecca@example.com
ORD11307,2026-04-23,SKU005,Smart Watch,1,4999,4999,Amazon,Pune,gdavis@example.org
ORD11308,2026-04-23,SKU008,Screen Protector,1,199,199,Flipkart,Delhi,kimberlypace@example.net
ORD11309,2026-04-23,SKU004,USB-C Cable,1,299,299,Amazon,Mumbai,phillipmorris@example.org
ORD11310,2026-04-24,SKU002,Phone Case,2,399,798,Mobile App,Pune,shawnmosley@example.org
ORD11311,2026-04-24,SKU003,Laptop Stand,2,1899,3798,Amazon,Delhi,udavis@example.net
ORD11312,2026-04-24,SKU006,Power Bank,1,1299,1299,Website,Bangalore,jennifermartinez@example.org
ORD11313,2026-04-24,SKU008,Screen Protector,1,199,199,Amazon,Mumbai,fwalters@example.net
ORD11314,2026-04-24,SKU004,USB-C Cable,1,299,299,Amazon,Pune,gacosta@example.net
ORD11315,2026-04-24,SKU008,Screen Protector,1,199,199,Mobile App,Chennai,nicholasjames@example.org
ORD11316,2026-04-24,SKU001,Wireless Earbuds,1,1499,1499,Website,Bangalore,ariana22@example.org
ORD11317,2026-04-24,SKU003,Laptop Stand,1,1899,1899,Mobile App,Kolkata,kaylawilliams@example.com
ORD11318,2026-04-24,SKU005,Smart Watch,1,4999,4999,Website,Delhi,jessica74@example.net
ORD11319,2026-04-24,SKU007,Bluetooth Speaker,1,2499,2499,Amazon,Kolkata,davidanderson@example.org
ORD11320,2026-04-24,SKU002,Phone Case,1,399,399,Flipkart,Mumbai,deanjohnny@example.com
ORD11321,2026-04-24,SKU007,Bluetooth Speaker,1,2499,2499,Website,Bangalore,ifoley@example.org
ORD11322,2026-04-24,SKU008,Screen Protector,2,199,398,Website,Mumbai,lyoung@example.net
ORD11323,2026-04-24,SKU004,USB-C Cable,1,299,299,Flipkart,Pune,cchavez@example.org
ORD11324,2026-04-24,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Bangalore,sanchezamy@example.net
ORD11325,2026-04-24,SKU008,Screen Protector,1,199,199,Mobile App,Delhi,brandonhernandez@example.net
ORD11326,2026-04-24,SKU006,Power Bank,1,1299,1299,Amazon,Chennai,benjamin09@example.net
ORD11327,2026-04-24,SKU005,Smart Watch,1,4999,4999,Amazon,Kolkata,mark10@example.org
ORD11328,2026-04-24,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Kolkata,kchaney@example.net
ORD11329,2026-04-24,SKU001,Wireless Earbuds,3,1499,4497,Amazon,Mumbai,cheryl99@example.net
ORD11330,2026-04-24,SKU003,Laptop Stand,1,1899,1899,Flipkart,Chennai,tammycurry@example.com
ORD11331,2026-04-24,SKU003,Laptop Stand,1,1899,1899,Flipkart,Pune,daviskevin@example.com
ORD11332,2026-04-24,SKU004,USB-C Cable,1,299,299,Mobile App,Hyderabad,wwilkins@example.com
ORD11333,2026-04-24,SKU005,Smart Watch,3,4999,14997,Amazon,Hyderabad,carterdennis@example.net
ORD11334,2026-04-24,SKU003,Laptop Stand,1,1899,1899,Mobile App,Pune,mark68@example.org
ORD11335,2026-04-24,SKU004,USB-C Cable,2,299,598,Amazon,Chennai,cherylrodriguez@example.net
ORD11336,2026-04-24,SKU003,Laptop Stand,1,1899,1899,Mobile App,Chennai,webbhaley@example.net
ORD11337,2026-04-24,SKU003,Laptop Stand,1,1899,1899,Website,Mumbai,ronald54@example.net
ORD11338,2026-04-24,SKU006,Power Bank,2,1299,2598,Mobile App,Chennai,sara99@example.com
ORD11339,2026-04-24,SKU001,Wireless Earbuds,2,1499,2998,Flipkart,Hyderabad,lvasquez@example.net
ORD11340,2026-04-24,SKU005,Smart Watch,1,4999,4999,Amazon,Mumbai,jeanettekrause@example.org
ORD11341,2026-04-24,SKU004,USB-C Cable,1,299,299,Mobile App,Delhi,johnsoncolleen@example.org
ORD11342,2026-04-24,SKU005,Smart Watch,1,4999,4999,Mobile App,Pune,laurenduarte@example.com
ORD11343,2026-04-24,SKU004,USB-C Cable,1,299,299,Website,Bangalore,cookann@example.net
ORD11344,2026-04-24,SKU002,Phone Case,1,399,399,Flipkart,Mumbai,alexharris@example.com
ORD11345,2026-04-24,SKU008,Screen Protector,2,199,398,Amazon,Mumbai,kristy44@example.net
ORD11346,2026-04-24,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Mumbai,katie15@example.com
ORD11347,2026-04-24,SKU004,USB-C Cable,1,299,299,Flipkart,Kolkata,nramsey@example.org
ORD11348,2026-04-24,SKU001,Wireless Earbuds,3,1499,4497,Flipkart,Mumbai,jamesbass@example.net
ORD11349,2026-04-24,SKU004,USB-C Cable,2,299,598,Website,Mumbai,zhendricks@example.org
ORD11350,2026-04-24,SKU008,Screen Protector,2,199,398,Flipkart,Chennai,timothyburton@example.net
ORD11351,2026-04-24,SKU006,Power Bank,2,1299,2598,Mobile App,Hyderabad,steven60@example.net
ORD11352,2026-04-24,SKU007,Bluetooth Speaker,2,2499,4998,Flipkart,Chennai,annette58@example.net
ORD11353,2026-04-24,SKU006,Power Bank,1,1299,1299,Website,Pune,clarkgina@example.com
ORD11354,2026-04-24,SKU002,Phone Case,1,399,399,Website,Mumbai,montesjuan@example.org
ORD11355,2026-04-24,SKU007,Bluetooth Speaker,4,2499,9996,Website,Pune,tonya82@example.net
ORD11356,2026-04-24,SKU007,Bluetooth Speaker,1,2499,2499,Website,Mumbai,hlopez@example.com
ORD11357,2026-04-24,SKU005,Smart Watch,1,4999,4999,Amazon,Kolkata,jennifer46@example.org
ORD11358,2026-04-24,SKU005,Smart Watch,1,4999,4999,Flipkart,Bangalore,xwiley@example.com
ORD11359,2026-04-24,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Hyderabad,javier42@example.org
ORD11360,2026-04-25,SKU002,Phone Case,2,399,798,Website,Mumbai,kristen31@example.com
ORD11361,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Amazon,Hyderabad,lloydrebecca@example.org
ORD11362,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Hyderabad,matthewwebb@example.net
ORD11363,2026-04-25,SKU002,Phone Case,1,399,399,Mobile App,Chennai,kimberly21@example.net
ORD11364,2026-04-25,SKU002,Phone Case,1,399,399,Flipkart,Chennai,jamiejohnson@example.com
ORD11365,2026-04-25,SKU006,Power Bank,1,1299,1299,Flipkart,Chennai,smithsarah@example.net
ORD11366,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Flipkart,Delhi,cookpamela@example.org
ORD11367,2026-04-25,SKU003,Laptop Stand,3,1899,5697,Mobile App,Mumbai,andrew43@example.com
ORD11368,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Website,Hyderabad,jameshill@example.com
ORD11369,2026-04-25,SKU005,Smart Watch,1,4999,4999,Flipkart,Bangalore,rlambert@example.org
ORD11370,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Mobile App,Mumbai,joshuasmith@example.net
ORD11371,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Delhi,clarkmichael@example.com
ORD11372,2026-04-25,SKU008,Screen Protector,1,199,199,Flipkart,Pune,donald49@example.org
ORD11373,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Mumbai,charlesaustin@example.com
ORD11374,2026-04-25,SKU004,USB-C Cable,1,299,299,Flipkart,Hyderabad,bwilliams@example.com
ORD11375,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Website,Mumbai,rodriguezbrian@example.com
ORD11376,2026-04-25,SKU005,Smart Watch,1,4999,4999,Mobile App,Delhi,mwhite@example.net
ORD11377,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Amazon,Delhi,tjensen@example.com
ORD11378,2026-04-25,SKU003,Laptop Stand,2,1899,3798,Amazon,Bangalore,jenniferlambert@example.net
ORD11379,2026-04-25,SKU002,Phone Case,1,399,399,Flipkart,Mumbai,beltrankatelyn@example.com
ORD11380,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Mobile App,Hyderabad,christopherlang@example.net
ORD11381,2026-04-25,SKU006,Power Bank,3,1299,3897,Website,Kolkata,tdavis@example.net
ORD11382,2026-04-25,SKU005,Smart Watch,1,4999,4999,Flipkart,Kolkata,oruiz@example.org
ORD11383,2026-04-25,SKU002,Phone Case,2,399,798,Website,Bangalore,roberta62@example.net
ORD11384,2026-04-25,SKU008,Screen Protector,1,199,199,Amazon,Bangalore,kristina57@example.com
ORD11385,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Pune,jonesdaniel@example.com
ORD11386,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Website,Hyderabad,ssingleton@example.com
ORD11387,2026-04-25,SKU005,Smart Watch,1,4999,4999,Amazon,Bangalore,williamsullivan@example.net
ORD11388,2026-04-25,SKU006,Power Bank,3,1299,3897,Flipkart,Pune,nguyendebra@example.com
ORD11389,2026-04-25,SKU008,Screen Protector,1,199,199,Mobile App,Pune,amorales@example.org
ORD11390,2026-04-25,SKU004,USB-C Cable,2,299,598,Mobile App,Delhi,amydickson@example.com
ORD11391,2026-04-25,SKU002,Phone Case,1,399,399,Website,Chennai,petersonlisa@example.net
ORD11392,2026-04-25,SKU004,USB-C Cable,2,299,598,Flipkart,Hyderabad,bmueller@example.net
ORD11393,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Delhi,amy32@example.net
ORD11394,2026-04-25,SKU004,USB-C Cable,1,299,299,Amazon,Kolkata,stevensonjennifer@example.com
ORD11395,2026-04-25,SKU002,Phone Case,1,399,399,Amazon,Kolkata,vargassteven@example.net
ORD11396,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Bangalore,shortgregory@example.com
ORD11397,2026-04-25,SKU007,Bluetooth Speaker,2,2499,4998,Website,Kolkata,georgegina@example.net
ORD11398,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Amazon,Chennai,pmurphy@example.net
ORD11399,2026-04-25,SKU008,Screen Protector,3,199,597,Website,Chennai,davislisa@example.net
ORD11400,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Flipkart,Kolkata,shermandonna@example.com
ORD11401,2026-04-25,SKU006,Power Bank,1,1299,1299,Flipkart,Chennai,peter97@example.org
ORD11402,2026-04-25,SKU001,Wireless Earbuds,2,1499,2998,Amazon,Pune,erinstewart@example.net
ORD11403,2026-04-25,SKU006,Power Bank,1,1299,1299,Website,Mumbai,samantha65@example.org
ORD11404,2026-04-25,SKU006,Power Bank,2,1299,2598,Amazon,Delhi,carrwilliam@example.org
ORD11405,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Website,Bangalore,bryan80@example.org
ORD11406,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Pune,daniel40@example.org
ORD11407,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Website,Kolkata,zpark@example.net
ORD11408,2026-04-25,SKU005,Smart Watch,2,4999,9998,Amazon,Chennai,jennifer66@example.com
ORD11409,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Website,Hyderabad,elainewells@example.org
ORD11410,2026-04-25,SKU004,USB-C Cable,1,299,299,Amazon,Mumbai,xbridges@example.com
ORD11411,2026-04-25,SKU005,Smart Watch,1,4999,4999,Amazon,Kolkata,keithsalas@example.org
ORD11412,2026-04-25,SKU001,Wireless Earbuds,2,1499,2998,Website,Hyderabad,alexanderwong@example.org
ORD11413,2026-04-25,SKU001,Wireless Earbuds,2,1499,2998,Mobile App,Mumbai,ibarrett@example.org
ORD11414,2026-04-25,SKU006,Power Bank,3,1299,3897,Amazon,Kolkata,dawnperry@example.com
ORD11415,2026-04-25,SKU006,Power Bank,1,1299,1299,Website,Kolkata,dhanson@example.net
ORD11416,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Website,Hyderabad,carnold@example.com
ORD11417,2026-04-25,SKU007,Bluetooth Speaker,2,2499,4998,Website,Delhi,jeremiah69@example.org
ORD11418,2026-04-25,SKU005,Smart Watch,3,4999,14997,Website,Bangalore,pbradford@example.net
ORD11419,2026-04-25,SKU008,Screen Protector,2,199,398,Website,Pune,robert89@example.com
ORD11420,2026-04-25,SKU005,Smart Watch,1,4999,4999,Amazon,Chennai,goodashley@example.net
ORD11421,2026-04-25,SKU004,USB-C Cable,1,299,299,Mobile App,Bangalore,daniel71@example.org
ORD11422,2026-04-25,SKU005,Smart Watch,1,4999,4999,Flipkart,Chennai,steven18@example.net
ORD11423,2026-04-25,SKU002,Phone Case,1,399,399,Mobile App,Bangalore,sanchezcrystal@example.net
ORD11424,2026-04-25,SKU002,Phone Case,1,399,399,Website,Mumbai,suttonamber@example.net
ORD11425,2026-04-25,SKU006,Power Bank,1,1299,1299,Amazon,Mumbai,chloe58@example.org
ORD11426,2026-04-25,SKU005,Smart Watch,1,4999,4999,Mobile App,Delhi,egibson@example.net
ORD11427,2026-04-25,SKU005,Smart Watch,1,4999,4999,Amazon,Pune,robert44@example.org
ORD11428,2026-04-25,SKU008,Screen Protector,1,199,199,Website,Hyderabad,nealcarla@example.com
ORD11429,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Website,Delhi,bryan79@example.org
ORD11430,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Flipkart,Pune,douglaskelly@example.net
ORD11431,2026-04-25,SKU006,Power Bank,1,1299,1299,Mobile App,Chennai,mitchellchristopher@example.net
ORD11432,2026-04-25,SKU002,Phone Case,4,399,1596,Flipkart,Pune,yorkjoshua@example.org
ORD11433,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Flipkart,Delhi,joshua40@example.net
ORD11434,2026-04-25,SKU008,Screen Protector,1,199,199,Flipkart,Hyderabad,munozrenee@example.net
ORD11435,2026-04-25,SKU004,USB-C Cable,3,299,897,Mobile App,Kolkata,donnawood@example.org
ORD11436,2026-04-25,SKU005,Smart Watch,3,4999,14997,Flipkart,Mumbai,kimberly37@example.org
ORD11437,2026-04-25,SKU006,Power Bank,2,1299,2598,Amazon,Hyderabad,cooperchristopher@example.org
ORD11438,2026-04-25,SKU008,Screen Protector,1,199,199,Flipkart,Delhi,marymullins@example.com
ORD11439,2026-04-25,SKU006,Power Bank,1,1299,1299,Mobile App,Bangalore,cyoung@example.net
ORD11440,2026-04-25,SKU006,Power Bank,1,1299,1299,Mobile App,Pune,jasonnavarro@example.com
ORD11441,2026-04-25,SKU002,Phone Case,1,399,399,Website,Bangalore,maykarla@example.org
ORD11442,2026-04-25,SKU002,Phone Case,2,399,798,Flipkart,Hyderabad,jacksonraymond@example.com
ORD11443,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Pune,wreese@example.net
ORD11444,2026-04-25,SKU003,Laptop Stand,4,1899,7596,Flipkart,Delhi,noahthornton@example.com
ORD11445,2026-04-25,SKU006,Power Bank,1,1299,1299,Flipkart,Kolkata,dustin60@example.com
ORD11446,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Amazon,Pune,ureyes@example.net
ORD11447,2026-04-25,SKU004,USB-C Cable,1,299,299,Website,Chennai,davisamanda@example.com
ORD11448,2026-04-25,SKU008,Screen Protector,1,199,199,Flipkart,Bangalore,pbishop@example.com
ORD11449,2026-04-25,SKU002,Phone Case,2,399,798,Mobile App,Bangalore,joseph14@example.net
ORD11450,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Website,Chennai,rmurray@example.net
ORD11451,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Website,Delhi,jessicachapman@example.org
ORD11452,2026-04-25,SKU004,USB-C Cable,2,299,598,Website,Kolkata,erica25@example.net
ORD11453,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Flipkart,Pune,chambersmarie@example.org
ORD11454,2026-04-25,SKU005,Smart Watch,1,4999,4999,Flipkart,Mumbai,gdavis@example.net
ORD11455,2026-04-25,SKU004,USB-C Cable,1,299,299,Amazon,Bangalore,ubell@example.com
ORD11456,2026-04-25,SKU005,Smart Watch,3,4999,14997,Flipkart,Chennai,james09@example.org
ORD11457,2026-04-25,SKU006,Power Bank,4,1299,5196,Website,Pune,maysdiane@example.org
ORD11458,2026-04-25,SKU007,Bluetooth Speaker,2,2499,4998,Amazon,Delhi,ericksondavid@example.net
ORD11459,2026-04-25,SKU006,Power Bank,3,1299,3897,Website,Delhi,nicholasgallagher@example.net
ORD11460,2026-04-25,SKU006,Power Bank,1,1299,1299,Amazon,Kolkata,pauladominguez@example.com
ORD11461,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Chennai,steven17@example.com
ORD11462,2026-04-25,SKU006,Power Bank,2,1299,2598,Flipkart,Hyderabad,qschwartz@example.com
ORD11463,2026-04-25,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Hyderabad,fernando14@example.org
ORD11464,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Flipkart,Kolkata,dprice@example.com
ORD11465,2026-04-25,SKU006,Power Bank,2,1299,2598,Mobile App,Bangalore,gregory17@example.org
ORD11466,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Website,Chennai,fwhite@example.org
ORD11467,2026-04-25,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Chennai,amberreynolds@example.net
ORD11468,2026-04-25,SKU007,Bluetooth Speaker,4,2499,9996,Mobile App,Delhi,gainesjennifer@example.org
ORD11469,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Flipkart,Kolkata,jonesashley@example.com
ORD11470,2026-04-25,SKU008,Screen Protector,2,199,398,Flipkart,Pune,fsmith@example.org
ORD11471,2026-04-25,SKU003,Laptop Stand,1,1899,1899,Flipkart,Pune,fitzpatrickelizabeth@example.com
ORD11472,2026-04-25,SKU008,Screen Protector,1,199,199,Mobile App,Mumbai,isabelconway@example.net
